/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_k43u0wqy98p0ihaw.jpg,"[[2238, 1038, 2547, 1347], [2368, 1158, 2427, 1217]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000219935.jpg,"[[240, 142, 274, 176]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000505818.jpg,"[[97, 36, 155, 94]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000222681.jpg,"[[387, 181, 452, 246]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000298031.jpg,"[[460, 228, 516, 284]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000457168.jpg,"[[328, 141, 383, 196]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000412720.jpg,"[[142, 141, 181, 180]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/emodb_small/images/6h85d8d0rrvntefpkq.jpg,"[[562, 82, 673, 193]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_dmt5sh6c2mlvoqp0.jpg,"[[352, 38, 420, 106]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000377110.jpg,"[[343, 61, 426, 144]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000212054.jpg,"[[135, 117, 199, 181]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_aikchmxpza1lzk85.jpg,"[[386, 86, 423, 123], [438, 96, 477, 135]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_dfne06yl7tjnzbdt.jpg,"[[188, 58, 261, 131], [254, 59, 331, 136]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000444168.jpg,"[[236, 62, 342, 168]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000045659.jpg,"[[255, 107, 309, 161]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_dqx3pak8cayina6c.jpg,"[[451, 611, 526, 686]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/emodb_small/images/85e4yd4bqerachtx4a.jpg,"[[333, 59, 417, 143]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000419767.jpg,"[[415, 61, 471, 117]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000102766.jpg,"[[235, 72, 317, 154]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000202799.jpg,"[[435, 52, 471, 88]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000203669.jpg,"[[374, 112, 440, 178]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000392055.jpg,"[[266, 35, 315, 84]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_dro0zgb34a2kepgx.jpg,"[[529, 150, 672, 293], [557, 267, 643, 353]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000194532.jpg,"[[281, 66, 329, 114]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000483769.jpg,"[[102, 190, 154, 242]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000508449.jpg,"[[489, 109, 557, 177]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000475932.jpg,"[[443, 109, 497, 163]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_3s4re47ibjv2yfmm.jpg,"[[443, 7, 537, 101]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000258853.jpg,"[[207, 75, 260, 128]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000572215.jpg,"[[297, 60, 345, 108]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_4tdwa014fryeivdi.jpg,"[[543, 112, 607, 176]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000091642.jpg,"[[159, 144, 205, 190]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_0aq5syw399y8i84x.jpg,"[[1990, 853, 2095, 958]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000122802.jpg,"[[240, 192, 277, 229]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000301200.jpg,"[[320, 78, 448, 206]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_apuu489hshsoqtl6.jpg,"[[281, 334, 360, 413]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000139429.jpg,"[[223, 106, 270, 153]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000050597.jpg,"[[229, 128, 319, 218]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_i257k79i9orxw84k.jpg,"[[2, 74, 54, 126]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000318175.jpg,"[[466, 63, 537, 134]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000333684.jpg,"[[145, 109, 202, 166]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000543025.jpg,"[[326, 45, 372, 91]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000071005.jpg,"[[414, 198, 495, 279]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000445462.jpg,"[[230, 92, 270, 132]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000213359.jpg,"[[175, 81, 282, 188]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000558294.jpg,"[[480, 54, 522, 96]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000078358.jpg,"[[294, 126, 330, 162]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000483368.jpg,"[[119, 31, 173, 85]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_gdirkxdgr1qxyd90.jpg,"[[988, 75, 1067, 154], [1016, 158, 1073, 215]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_jjko64pib60qhjet.jpg,"[[529, 429, 614, 514]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000220417.jpg,"[[250, 240, 290, 280]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000265719.jpg,"[[338, 163, 410, 235]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000260994.jpg,"[[197, 52, 279, 134]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000422583.jpg,"[[374, 69, 436, 131]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_buzpuitr3r0g31br.jpg,"[[439, 876, 567, 1004]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_7uf2x5e0uo6d726u.jpg,"[[81, 33, 136, 88]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000235429.jpg,"[[283, 89, 339, 145]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_5jjv1ociqnfwplzr.jpg,"[[2245, 973, 2552, 1280]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000308139.jpg,"[[283, 78, 319, 114]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000104304.jpg,"[[291, 157, 360, 226]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000385504.jpg,"[[162, 154, 229, 221]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_78cvnjrqof09ixds.jpg,"[[147, 155, 203, 211]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_9k6z6dvb9jmczjs0.jpg,"[[809, 314, 924, 429]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_l3fdvv8w467e6m3z.jpg,"[[270, 155, 343, 228]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000241329.jpg,"[[270, 100, 310, 140]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000061375.jpg,"[[340, 89, 394, 143]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_ln54q5tur4s42ez9.jpg,"[[619, 306, 782, 469]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000041279.jpg,"[[334, 155, 398, 219]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000335912.jpg,"[[381, 32, 439, 90]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/emodb_small/images/ahn1gc4jxzwx0a6s13.jpg,"[[379, 48, 438, 107], [287, 23, 376, 112]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000485224.jpg,"[[322, 99, 365, 142]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/emodb_small/images/68ywy6tv3qzjmyl3ip.jpg,"[[96, 43, 167, 114]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000304473.jpg,"[[117, 62, 164, 109]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000312346.jpg,"[[117, 123, 176, 182]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000167854.jpg,"[[458, 181, 515, 238]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000105055.jpg,"[[262, 86, 317, 141]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/ade20k/images/sun_bhkihvrcphyhktlq.jpg,"[[661, 369, 708, 416]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000457257.jpg,"[[470, 146, 514, 190]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000309873.jpg,"[[327, 172, 381, 226]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000205299.jpg,"[[135, 33, 184, 82]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_d895n51heeh53drw.jpg,"[[183, 229, 411, 457]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_jhxqevpgrem3bzln.jpg,"[[484, 121, 589, 226]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000188143.jpg,"[[289, 141, 343, 195]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_3f7pzoh3z2xe1nfv.jpg,"[[142, 32, 194, 84]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/emodb_small/images/dnz8r16rduh2vxoigq.jpg,"[[656, 62, 785, 191], [541, 10, 774, 243], [677, 45, 847, 215]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_6x59xgz43xvzz1kh.jpg,"[[166, 122, 218, 174]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000134606.jpg,"[[302, 144, 352, 194]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000153931.jpg,"[[235, 96, 341, 202]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_h9wzvgb92odf9s7w.jpg,"[[416, 20, 490, 94]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000285132.jpg,"[[251, 168, 316, 233]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_5xbpuurgr32c2i0m.jpg,"[[1938, 479, 1988, 529], [2084, 642, 2155, 713]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000136785.jpg,"[[259, 72, 421, 234]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000168121.jpg,"[[445, 79, 490, 124]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_5v6n96fzjc6x1p3o.jpg,"[[507, 357, 557, 407], [521, 512, 581, 572]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000053339.jpg,"[[324, 27, 385, 88]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000551701.jpg,"[[324, 82, 360, 118]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000196853.jpg,"[[366, 67, 449, 150]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000136241.jpg,"[[324, 108, 407, 191]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000241945.jpg,"[[264, 106, 366, 208]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000179898.jpg,"[[463, 164, 499, 200]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000152479.jpg,"[[284, 48, 338, 102], [393, 59, 450, 116]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000279131.jpg,"[[116, 111, 183, 178]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_4bu24lld445z4dv2.jpg,"[[685, 158, 740, 213]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000247317.jpg,"[[118, 147, 182, 211]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_ie7bwu7qgai6wm5t.jpg,"[[1946, 505, 2059, 618]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_2e1ubenjqy18cd9e.jpg,"[[1424, 1005, 1506, 1087]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000384049.jpg,"[[205, 76, 264, 135]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000487434.jpg,"[[209, 42, 285, 118]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_cayeoa053pjmm6w5.jpg,"[[538, 104, 604, 170]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000215380.jpg,"[[417, 59, 465, 107]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000338618.jpg,"[[130, 128, 243, 241]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000419391.jpg,"[[225, 96, 272, 143]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000094599.jpg,"[[103, 102, 155, 154]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000465463.jpg,"[[111, 55, 226, 170]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/emodb_small/images/fdx9496bahencoj0s8.jpg,"[[149, 73, 224, 148]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_399p3cz5wenvu673.jpg,"[[1309, 572, 1345, 608]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000120939.jpg,"[[151, 165, 187, 201]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_0df3cqr0u2tjp7p5.jpg,"[[2775, 1687, 2825, 1737], [2674, 1702, 2740, 1768]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_0xyth14vcr5dl8np.jpg,"[[89, 79, 168, 158]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000301403.jpg,"[[337, 84, 403, 150]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_6juu3urpdadr9bh3.jpg,"[[383, 69, 552, 238]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000227491.jpg,"[[207, 186, 257, 236]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000450864.jpg,"[[62, 98, 119, 155]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000487007.jpg,"[[178, 48, 256, 126]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/emodb_small/images/bmi6pq1e7rnpn9ctpa.jpg,"[[369, 69, 446, 146]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000204537.jpg,"[[124, 75, 178, 129]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000479808.jpg,"[[372, 112, 469, 209]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000517916.jpg,"[[410, 200, 449, 239]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000481306.jpg,"[[265, 60, 329, 124]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000032149.jpg,"[[361, 103, 448, 190]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000156084.jpg,"[[236, 140, 356, 260]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000055298.jpg,"[[187, 87, 237, 137]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000543716.jpg,"[[314, 48, 360, 94]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000024112.jpg,"[[222, 126, 305, 209]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000383029.jpg,"[[438, 78, 492, 132]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_25w9z9pkcyh79dtw.jpg,"[[3349, 1167, 3546, 1364]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000196506.jpg,"[[251, 78, 325, 152]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_isgnogq2h0n1sop7.jpg,"[[69, 142, 118, 191]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/ade20k/images/sun_apefvvvqcwwzhkmt.jpg,"[[363, 95, 413, 145]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000453979.jpg,"[[374, 61, 411, 98]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_kbdjkz587uic4f29.jpg,"[[279, 60, 335, 116]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000446868.jpg,"[[287, 89, 383, 185]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000015335.jpg,"[[280, 180, 377, 277]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_val2014_000000559364.jpg,"[[180, 34, 230, 84]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/emodb_small/images/8envv4lus044d68bse.jpg,"[[150, 8, 320, 178]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_kd5e3be2bpmsrjp5.jpg,"[[59, 395, 135, 471]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000329888.jpg,"[[294, 74, 381, 161]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000121219.jpg,"[[158, 189, 196, 227]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_gqxigievmzf7rjps.jpg,"[[350, 126, 485, 261]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_gnj88eev0cc1e0rk.jpg,"[[271, 32, 333, 94]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/mscoco/images/COCO_train2014_000000297182.jpg,"[[271, 79, 383, 191], [260, 166, 317, 223]]"
/Users/nealdesai/Documents/CSClasses/CS766-CV/project/emotic/framesdb/images/frame_c4szd5lccgmbqulb.jpg,"[[270, 53, 308, 91]]"
